"","exposure","id.exposure","outcome","prs_beta","prs_se","prs_pval","prs_Qpval_revmrout","remove","revmr_nsnp","revmr_beta","revmr_se","revmr_pval","revmr_Qpval_revmrout"
"499","Chronic kidney disease","ieu-a-1102","KLK11",0.0438499839121497,0.00555724423437217,3.09810678910497e-15,4.48029893673726e-06,FALSE,4,0.214869938510322,0.061683343232986,0.00049502265890902,0.58561735480456
"500","Chronic kidney disease","ieu-a-1102","ACTA2",0.0396912939329457,0.00503090556718423,3.12706730682154e-15,6.83047644514639e-05,FALSE,4,0.150815806648786,0.0274486693541998,3.91892301747725e-08,1
"501","Chronic kidney disease","ieu-a-1102","RTN4R",0.0426277689380773,0.00540954648708402,3.36814678814807e-15,1.13931653766779e-06,FALSE,4,0.183104443312586,0.0283582157773112,1.06912288889591e-10,1
"502","Chronic kidney disease","ieu-a-1102","CD83",0.0425548768236931,0.00540599843746324,3.60027103282408e-15,0.00898306469206275,FALSE,4,0.120269357417694,0.0292495329673256,3.92520747820628e-05,1
"503","Chronic kidney disease","ieu-a-1102","LGALS7_LGALS7B",0.0423790626155133,0.00538985119325295,3.86973486809043e-15,1.40925372145351e-05,FALSE,4,0.184257134037007,0.0322249874991537,1.07890367303772e-08,1
"504","Chronic kidney disease","ieu-a-1102","FOLR1",0.0418713380135015,0.00533868511152389,4.52819043916855e-15,6.1681628325407e-09,FALSE,4,0.202559325816901,0.0787716553696776,0.0101266388373084,0.491214246689733
"505","Chronic kidney disease","ieu-a-1102","PILRA",0.0423801911314814,0.00544582695452007,7.33317657747552e-15,0.0232526287753154,FALSE,4,0.140130380683525,0.0427302052658917,0.00104019913508542,1
"506","Chronic kidney disease","ieu-a-1102","IL4R",0.0426991496631931,0.005510832646321,9.57964390695822e-15,0.0338134842264678,FALSE,4,0.118225249970122,0.0351578179572534,0.000771837514472046,1
"507","Chronic kidney disease","ieu-a-1102","CHGB",0.042270315940433,0.0055071790346782,1.69189940700214e-14,0.00586962656720193,FALSE,4,0.176436523535332,0.0764274894356362,0.0209686794907145,0.945329880687702
"508","Chronic kidney disease","ieu-a-1102","REG4",0.0409501978472125,0.00534288644250708,1.84425034668117e-14,2.82770676009702e-09,FALSE,4,0.193301269111396,0.0518577390917839,0.000193365684190232,0.51669516826991
"509","Chronic kidney disease","ieu-a-1102","GPR37",0.0421077355807388,0.00550099217468473,1.99222242021992e-14,0.0178524036197145,FALSE,4,0.145220325372065,0.0431829683883084,0.000771262208213092,1
"510","Chronic kidney disease","ieu-a-1102","CANT1",0.0419215736688996,0.00548370234528473,2.1487862393791e-14,1.47136729579329e-06,FALSE,4,0.15900665430768,0.0600450551770065,0.0080940219131089,0.511230787170299
"511","Chronic kidney disease","ieu-a-1102","PLAUR",0.0367278032990292,0.00483272240587872,3.04291800266341e-14,0.44404599623452,FALSE,4,0.11367549159727,0.0731118803037295,0.119989994158162,0.19704906382107
"512","Chronic kidney disease","ieu-a-1102","DSG3",0.0400538192785059,0.00527570016297747,3.22754121671646e-14,2.70922221065768e-07,FALSE,4,0.184902568722577,0.0276677964467576,2.34175538355496e-11,1
"513","Chronic kidney disease","ieu-a-1102","MEPE",0.0402532610498357,0.00530232173272544,3.24055300030466e-14,0.000509831352653851,FALSE,4,0.144556698034379,0.0295386155989619,9.88967840054716e-07,1
"514","Chronic kidney disease","ieu-a-1102","CRIM1",0.0408930935520053,0.00540440584898143,3.92763525120029e-14,0.011052888601346,FALSE,4,0.131901010746053,0.0354053753192497,0.00019496589072264,1
"515","Chronic kidney disease","ieu-a-1102","POLR2F",0.0393764901879926,0.00520629055324776,4.03143675134467e-14,9.43374169983388e-06,FALSE,4,0.173144259696928,0.0297453229008038,5.85350027175714e-09,1
"516","Chronic kidney disease","ieu-a-1102","TIMP1",0.0403601413319359,0.00534463538950217,4.41179933163297e-14,0.0537647800976283,FALSE,4,0.121457850653993,0.0417062134261002,0.0035886477287386,1
"517","Chronic kidney disease","ieu-a-1102","PTPRS",0.0416226846946409,0.00555897456037254,7.19014922007916e-14,0.0140512353066949,FALSE,4,0.138905263543531,0.0392189513269077,0.000397422734873204,1
"518","Chronic kidney disease","ieu-a-1102","HAVCR1",0.0374554811934122,0.00500927204562658,7.7733740402622e-14,NA,TRUE,4,0.287997331098319,0.129578753375627,0.0262450792371135,1
"519","Chronic kidney disease","ieu-a-1102","MANSC1",0.0415576535484267,0.00558471646391365,1.02047990003546e-13,NA,TRUE,4,0.122796767349075,0.10252258460905,0.231013060038467,1
"520","Chronic kidney disease","ieu-a-1102","FABP1",0.0400904891908381,0.00539562309072915,1.11011809332503e-13,0.000288549522233502,FALSE,4,0.147801192035265,0.0292162239503103,4.21739690296223e-07,1
"521","Chronic kidney disease","ieu-a-1102","CA12",0.0416967657630521,0.00561600667545138,1.15777458021256e-13,1.80259189016134e-05,FALSE,4,0.188756723363208,0.0658097054802376,0.00412788194298745,0.917917444276742
"522","Chronic kidney disease","ieu-a-1102","TNFRSF9",0.0398467176880898,0.00537794280199396,1.29966203835946e-13,1.17816279014139e-06,FALSE,4,0.186529531916524,0.029703222704966,3.39065082032002e-10,1
"523","Chronic kidney disease","ieu-a-1102","RBP5",0.0396927338266465,0.00536214829351464,1.36884042320658e-13,0.034113534146047,FALSE,4,0.101207013853436,0.0285341445409971,0.000389831065092354,1
"524","Chronic kidney disease","ieu-a-1102","SCARA5",0.0387849441782648,0.00525206807892665,1.56289404791715e-13,0.000412489915719069,FALSE,4,0.13660180944803,0.027192209714045,5.07212763843049e-07,1
"525","Chronic kidney disease","ieu-a-1102","TFF1",0.0389145225829857,0.00527063428681291,1.58021454852828e-13,0.00271918690314303,FALSE,4,0.147245575450613,0.0357501813855162,3.80955529305876e-05,1
"526","Chronic kidney disease","ieu-a-1102","MMP3",0.0321663781571397,0.00436307537972575,1.71406794996856e-13,0.000656153045244936,FALSE,4,0.109589553767165,0.022300095329642,8.90962457033126e-07,1
"527","Chronic kidney disease","ieu-a-1102","REG1B",0.0401927390382196,0.00546766244188008,2.01145098791033e-13,9.24584330685924e-05,FALSE,4,0.153806076941295,0.0599375282278764,0.010284726401197,0.552301497851075
"528","Chronic kidney disease","ieu-a-1102","KLRB1",0.0407411388379168,0.00554367878087489,2.03993662581619e-13,2.999978946307e-06,FALSE,4,0.153744885822259,0.0505981305569839,0.00237720647354307,0.500229539801153
"529","Chronic kidney disease","ieu-a-1102","CD5",0.038623256816782,0.00527419159932571,2.47741768400504e-13,0.00759990067910325,FALSE,4,0.149913922767419,0.041357155105967,0.000289117338683988,1
"530","Chronic kidney disease","ieu-a-1102","IL12B",0.0397631666843624,0.00543812888427788,2.69135333586069e-13,0.00385343828587447,FALSE,4,0.121780826113574,0.0278547469416865,1.23116107603495e-05,1
"531","Chronic kidney disease","ieu-a-1102","TGFBR3",0.0405123853309424,0.00554231834202065,2.73708375849224e-13,0.0325429385359319,FALSE,4,0.190103513704662,0.0792398344972827,0.0164358635750155,0.59887741755642
"532","Chronic kidney disease","ieu-a-1102","LCN2",0.0370237307233441,0.00510425107020218,4.15114354933595e-13,0.0560375316608948,FALSE,4,0.15987546528543,0.0771452424387686,0.0382285581838022,0.953408172005143
"533","Chronic kidney disease","ieu-a-1102","CD200",0.0392260917695882,0.00543830770440633,5.59163290316951e-13,0.000463031743616476,FALSE,4,0.204660962012738,0.0469358370664108,1.29800404950517e-05,1
"534","Chronic kidney disease","ieu-a-1102","EPS8L2",0.0394649191553689,0.00547539059196214,5.80940879974651e-13,0.00171673802928705,FALSE,4,0.132103992073146,0.0290352844913313,5.37034786843917e-06,1
"535","Chronic kidney disease","ieu-a-1102","SOST",0.03775150564693,0.00524546189869591,6.2842824801087e-13,0.194621909466459,FALSE,4,0.107599645835964,0.0445629678616448,0.0157545325735557,0.568465091891814
"536","Chronic kidney disease","ieu-a-1102","PAM",0.039863102325509,0.00554911479576815,6.92499270434247e-13,0.0107576940554558,FALSE,4,0.149768172098624,0.0427332556066638,0.000457084663754765,1
"537","Chronic kidney disease","ieu-a-1102","CCL14",0.0394218123878823,0.00548882671923123,7.00239241426982e-13,0.0181192611697638,FALSE,4,0.147762903618548,0.0455158652880464,0.00116872708660181,0.999999999999999
"538","Chronic kidney disease","ieu-a-1102","PRSS2",0.0399811201244153,0.00557175644493391,7.34252420361959e-13,0.004005523978784,FALSE,4,0.127504689189732,0.0298994207081653,2.00392072940911e-05,1
"539","Chronic kidney disease","ieu-a-1102","ASGR1",0.0385125569742235,0.00537114066700816,7.63919968824121e-13,0.0303412707094286,FALSE,4,0.14181397170034,0.0473975560342635,0.00277146991643537,1
"540","Chronic kidney disease","ieu-a-1102","RETN",0.0375678284878548,0.00528205484635981,1.16355367646421e-12,0.182676202991008,FALSE,4,0.0970381659667427,0.0443149508847313,0.0285431877422243,1
"541","Chronic kidney disease","ieu-a-1102","KRT19",0.038884211880346,0.00548535723067128,1.38013494710609e-12,0.0222107071977435,FALSE,4,0.13689258319906,0.0425068627947335,0.00127975263735542,1
"542","Chronic kidney disease","ieu-a-1102","IGSF8",0.0368752131095715,0.00521650421819366,1.59135532929079e-12,0.018981381836607,FALSE,4,0.135853449833323,0.0418683561683214,0.0011754292264655,1
"543","Chronic kidney disease","ieu-a-1102","IL15RA",0.0392338656493356,0.0055744992433256,1.98671148153966e-12,0.0219446901843926,FALSE,4,0.145243010701729,0.0459283950203633,0.00156485533360126,1
"544","Chronic kidney disease","ieu-a-1102","CD274",0.0381585940057232,0.00542356095634704,2.02047073179588e-12,0.0490328784501451,FALSE,4,0.102827903879134,0.0324045822527498,0.00150741648203521,1
"545","Chronic kidney disease","ieu-a-1102","BAG3",0.0394185601816417,0.00561576896449013,2.27280627528488e-12,0.139547173001548,FALSE,4,0.119831542317048,0.0541352898084876,0.0268592774765612,1
"546","Chronic kidney disease","ieu-a-1102","PRSS27",0.0392443040044762,0.00561484877305754,2.81243468859172e-12,0.0368866229802622,FALSE,4,0.121581900033745,0.0390506968790874,0.00184921736420137,1
"547","Chronic kidney disease","ieu-a-1102","RTBDN",0.0387769092868024,0.00555166807504498,2.90711962362415e-12,4.656207696274e-05,FALSE,4,0.190132094642483,0.0367505386991678,2.29642609409142e-07,0.999999999999999
"548","Chronic kidney disease","ieu-a-1102","CCL23",0.0380468653992097,0.00545788689969466,3.20475076996775e-12,7.46188239245208e-06,FALSE,4,0.223944276011988,0.0411338030604399,5.20129686677193e-08,1
"549","Chronic kidney disease","ieu-a-1102","IL16",0.0365557119654612,0.00525080994996014,3.41739980515806e-12,0.00183614073443388,FALSE,4,0.145309779157277,0.03450989355521,2.54614257436262e-05,1
"550","Chronic kidney disease","ieu-a-1102","PGLYRP1",0.0347518876765201,0.00499437341266303,3.50866938363857e-12,0.289187077339593,FALSE,4,0.0927065753893143,0.0544504796218559,0.0886457400786923,1
"551","Chronic kidney disease","ieu-a-1102","F3",0.0371748269764873,0.00534714181374367,3.65953158732813e-12,0.0140086512505218,FALSE,4,0.153741288113552,0.0471394962781513,0.00110859091227302,1
"552","Chronic kidney disease","ieu-a-1102","NCS1",0.0353559663037185,0.00511732456820926,4.96408527020199e-12,0.000124064902757584,FALSE,4,0.154259598347367,0.030555460885663,4.45265468749095e-07,1
"553","Chronic kidney disease","ieu-a-1102","DRAXIN",0.0378363837846571,0.00547882177757371,5.0761212308444e-12,0.0273162493041955,FALSE,4,0.124276806089961,0.0387819452351733,0.00135296531921108,1
"554","Chronic kidney disease","ieu-a-1102","SLITRK2",0.0372975022152021,0.00540517762428177,5.27898619907164e-12,0.0374090333030813,FALSE,4,0.127960337317164,0.0432246219801521,0.00307282159179434,1
"555","Chronic kidney disease","ieu-a-1102","GDF15",0.0308706441482103,0.00447562254407579,5.38427909787931e-12,0.0466386871639679,FALSE,4,0.109412767380902,0.039222471527709,0.00527825014570552,1
"556","Chronic kidney disease","ieu-a-1102","TNF",0.0380361364202764,0.0055211618483337,5.71273829838111e-12,1.11822830039085e-27,FALSE,16,0.127576246912756,0.0150093249135829,1.89919039351051e-17,1
"557","Chronic kidney disease","ieu-a-1102","SMOC1",0.0358352159498842,0.00521222846760589,6.29615326226014e-12,0.004048698049981,FALSE,4,0.116018803294798,0.0274050650245868,2.30102332786767e-05,1
"558","Chronic kidney disease","ieu-a-1102","MSTN",0.0355401878127044,0.00517114865991698,6.40750782663477e-12,0.0348936883035044,FALSE,4,0.123957529053234,0.041591864031346,0.00287936903110574,1
"559","Chronic kidney disease","ieu-a-1102","AXL",0.0378077828309424,0.00552505713429948,7.88870404420394e-12,0.000789285696800174,FALSE,4,0.137920128158139,0.0293099846457422,2.53160002629449e-06,1
"560","Chronic kidney disease","ieu-a-1102","CCL3",0.0366019803165969,0.00535827015198974,8.57962994018268e-12,0.000732748929651062,FALSE,4,0.132970998142927,0.0280291076618727,2.09505197441775e-06,1
"561","Chronic kidney disease","ieu-a-1102","PILRB",0.0375051638591027,0.00549581212771132,8.98346124236977e-12,0.0114200755080358,FALSE,4,0.127803273534,0.0352713508021901,0.000290721816714648,1
"562","Chronic kidney disease","ieu-a-1102","LAMP3",0.0344874303267457,0.00506127260550679,9.65123178394989e-12,0.559978812570325,FALSE,4,0.0512711139600583,0.0283464519753677,0.0704927631606679,1
"563","Chronic kidney disease","ieu-a-1102","DSG2",0.0361942253735859,0.00537855742193406,1.7313381271421e-11,0.0497150667918433,FALSE,4,0.154884218421515,0.061114184926129,0.0112658862591646,0.702942085397117
"564","Chronic kidney disease","ieu-a-1102","ALCAM",0.0348012820138674,0.00517545304180155,1.79217535644161e-11,0.382550752492676,FALSE,4,0.0811644760481335,0.0528425224717866,0.124545985190809,1
"565","Chronic kidney disease","ieu-a-1102","MMP7",0.0361635124060445,0.00538549415005915,1.91127917450643e-11,0.00544539400194324,FALSE,4,0.252982454301335,0.0699742818555564,0.000299926647860059,0.611611084351128
"566","Chronic kidney disease","ieu-a-1102","ULBP2",0.0370828887065176,0.0055257958834943,1.96542850462493e-11,0.00411543738679624,FALSE,4,0.179310269900574,0.0492618738207341,0.00027270147212953,0.999999999999999
"567","Chronic kidney disease","ieu-a-1102","ANGPTL4",0.0359774538937089,0.00536535520128512,2.03854181065611e-11,0.115367647472684,FALSE,4,0.130790985852124,0.059977978613151,0.0292093055137488,1
"568","Chronic kidney disease","ieu-a-1102","LGALS3",0.0356918450942449,0.00534980964112462,2.56911200522123e-11,0.000842919616113902,FALSE,4,0.122240888518121,0.0253680973155161,1.44506966284014e-06,1
"569","Chronic kidney disease","ieu-a-1102","IL12A_IL12B",0.0366269188982876,0.00549308788998375,2.63652790870713e-11,0.000445224966467131,FALSE,4,0.135277882568643,0.0275496687519645,9.09246375930506e-07,1
"570","Chronic kidney disease","ieu-a-1102","CGREF1",0.0370920148854319,0.00558238552856589,3.08920864941495e-11,0.016600373900233,FALSE,4,0.132339379267277,0.0393681081549388,0.000774955208663069,1
"571","Chronic kidney disease","ieu-a-1102","TFF2",0.0343709557656898,0.00522094030529792,4.66878229095117e-11,0.00139053322800559,FALSE,4,0.14014825764472,0.0326760035837009,1.79457657129991e-05,0.999999999999999
"572","Chronic kidney disease","ieu-a-1102","KLK6",0.0365059346308169,0.00556018740921394,5.25756815808962e-11,0.00425075418602349,FALSE,4,0.19968409690248,0.067103933472691,0.00292279168624661,0.742066064876899
"573","Chronic kidney disease","ieu-a-1102","CDH1",0.0369393035809553,0.00564245841046446,5.97093279119094e-11,6.82184127249102e-08,FALSE,4,0.166644879569351,0.0579915405432533,0.00405813970625068,0.500840188302768
"574","Chronic kidney disease","ieu-a-1102","CCL27",0.0350881455984633,0.00536063208620298,6.01353852453523e-11,0.00400556006649615,FALSE,4,0.118612853981785,0.0285252465922483,3.20805806223012e-05,1
"575","Chronic kidney disease","ieu-a-1102","RBP2",0.0360903205006273,0.00554734249771169,7.83279371922017e-11,0.000754011172187316,FALSE,4,0.1559743395473,0.0351478233791792,9.09391181139661e-06,1
"576","Chronic kidney disease","ieu-a-1102","IGFBPL1",0.0344993651199519,0.00531115754936922,8.38292163366463e-11,0.0267899562152523,FALSE,4,0.125072283141787,0.0405524224414384,0.00204091847591118,1
"577","Chronic kidney disease","ieu-a-1102","LEP",0.0304458011587162,0.00468828417582894,8.4735946875756e-11,0.188374659368137,FALSE,4,0.0649925922576207,0.0258414419976579,0.0119014542615013,1
"578","Chronic kidney disease","ieu-a-1102","CD300LF",0.0352979039364874,0.00543799634385325,8.64540394885127e-11,0.0662605709146024,FALSE,4,0.159999181083548,0.05395324053526,0.00302175935796794,0.90009726897076
"579","Chronic kidney disease","ieu-a-1102","CTSZ",0.0354440747174934,0.00546501121890995,8.95793347361949e-11,6.92992778310109e-05,FALSE,4,0.151085697378715,0.0285469297753549,1.20630699466212e-07,1
"580","Chronic kidney disease","ieu-a-1102","FAM3B",0.0360662852245035,0.00558855957436895,1.10716900578444e-10,0.00230290194502915,FALSE,4,0.121577837312777,0.0274917385356573,9.76372823457474e-06,1
"581","Chronic kidney disease","ieu-a-1102","PODXL2",0.0357197782186458,0.00555815647581221,1.32264040828547e-10,0.00564299138695169,FALSE,4,0.126275502902887,0.0626166059931731,0.0437325108193291,0.59129345440596
"582","Chronic kidney disease","ieu-a-1102","CLEC7A",0.0349331769664942,0.00544106739132126,1.37811145068647e-10,8.006664991527e-10,FALSE,4,0.154899807578017,0.0514121368969703,0.00258761179363908,0.485512359468435
"583","Chronic kidney disease","ieu-a-1102","IGF1R",0.0346950583911358,0.0054056228955764,1.39615844193484e-10,0.000248108773565207,FALSE,4,0.149652932713548,0.0309040125493988,1.28210373635431e-06,1
"584","Chronic kidney disease","ieu-a-1102","LGALS4",0.0345534460687476,0.00539013138346186,1.46957490617255e-10,0.000633164958565136,FALSE,4,0.164313129295632,0.0375903139289524,1.23590402927121e-05,1
"585","Chronic kidney disease","ieu-a-1102","NOTCH1",0.0348077076556861,0.00543208462537481,1.49555471325736e-10,0.359933577522296,FALSE,4,0.0790609118224779,0.0480319941451911,0.099762689745325,1
"586","Chronic kidney disease","ieu-a-1102","SLC39A5",0.0344725588892057,0.00539595963201246,1.69607669305151e-10,0.0555761080837698,FALSE,4,0.132753305466759,0.0510547459846721,0.00931654278020078,1
"587","Chronic kidney disease","ieu-a-1102","PDCD1LG2",0.0356736379242841,0.00561583274015142,2.14787932051132e-10,0.0145506864553996,FALSE,4,0.0975353022884274,0.0246874601447158,7.78892779174937e-05,1
"588","Chronic kidney disease","ieu-a-1102","TNFRSF10A",0.0336939577738204,0.0053076902309324,2.20715990044635e-10,0.121352938043525,FALSE,4,0.093678376348826,0.0383561195932967,0.0145927218104232,1
"589","Chronic kidney disease","ieu-a-1102","RARRES2",0.0323954675665191,0.00511924743181826,2.5117648232982e-10,0.0780128718320664,FALSE,4,0.108183201541772,0.0426983949830362,0.0112878300118401,1
"590","Chronic kidney disease","ieu-a-1102","PTPRF",0.0343209673561797,0.0054280461829554,2.59875850105547e-10,9.02648848207134e-06,FALSE,4,0.13007675181125,0.0627855463578154,0.0382875786368617,0.498873608808297
"591","Chronic kidney disease","ieu-a-1102","SIGLEC5",0.0354415437690662,0.00560915235155083,2.67365608532904e-10,0.0235144676556558,FALSE,4,0.110282829694655,0.0325633688566808,0.000707349864548354,1
"592","Chronic kidney disease","ieu-a-1102","SPARCL1",0.0349299747609702,0.00554670016514143,3.0633264368655e-10,0.163000186278263,FALSE,4,0.0965120617419684,0.0437933581279257,0.0275379963246841,1
"593","Chronic kidney disease","ieu-a-1102","TINAGL1",0.0338621321873082,0.00538463766519048,3.24155726941147e-10,0.102997581970492,FALSE,4,0.117860003223281,0.0512347116354883,0.0214259305608494,1
"594","Chronic kidney disease","ieu-a-1102","SPON1",0.0333295908736535,0.00530344940422957,3.32895880690079e-10,0.0456674296064082,FALSE,4,0.145642787253788,0.0559492364563947,0.00923785975673443,1
"595","Chronic kidney disease","ieu-a-1102","SDC1",0.0341117793266091,0.00544543936408448,3.79050654131481e-10,0.00249730230315257,FALSE,4,0.102216908603314,0.0724878373538172,0.158502788935831,0.514638769397391
"596","Chronic kidney disease","ieu-a-1102","ADAM8",0.0327468262317463,0.00525886061348432,4.81060638029107e-10,0.0804476120689285,FALSE,4,0.0837671146615323,0.0287085373573283,0.00352457438332937,1
"597","Chronic kidney disease","ieu-a-1102","TNFRSF13B",0.0341246150892106,0.00550582375198875,5.78775815991573e-10,1.4455993672835e-06,FALSE,4,0.178956401545087,0.0295481561276493,1.39173838190822e-09,1
"598","Chronic kidney disease","ieu-a-1102","DEFA1_DEFA1B",0.0328684117748883,0.00532588548513551,6.84526933992065e-10,0.0244252811740615,FALSE,4,0.121024390793513,0.0388102135163514,0.00181857761987525,1
"599","Chronic kidney disease","ieu-a-1102","OSCAR",0.033683702371685,0.00547091884874643,7.50343911568163e-10,0.000733819047800794,FALSE,4,0.122983485427465,0.0258744226228038,2.00330121099382e-06,1
"600","Chronic kidney disease","ieu-a-1102","SPINK4",0.0337143469826094,0.00550291437826044,9.07497642881944e-10,2.11931522103539e-06,FALSE,4,0.130217511701625,0.0429094582915954,0.00240771732407968,0.511711216998755
"601","Chronic kidney disease","ieu-a-1102","NPY",0.0336274709601518,0.00549512540484555,9.4887324917929e-10,0.259231418130983,FALSE,4,0.060477012556205,0.0873431110491986,0.488681547807303,0.86863899116284
"602","Chronic kidney disease","ieu-a-1102","MSMB",0.0316358469792403,0.00518976700972218,1.10066209905741e-09,0.310013309345827,FALSE,4,0.0622009340107819,0.0296569656777606,0.0359629108325962,1
"603","Chronic kidney disease","ieu-a-1102","KLK8",0.0336774536388193,0.00552468985709231,1.10100359104955e-09,0.00023131228983011,FALSE,4,0.148675108944059,0.0307389338239752,1.32010112360648e-06,1
"604","Chronic kidney disease","ieu-a-1102","GFRA3",0.0331898468725724,0.00544708109931427,1.11922196059094e-09,3.20923376279631e-09,FALSE,4,0.168522445978283,0.0704817441814679,0.0168021661185866,0.467732925381283
"605","Chronic kidney disease","ieu-a-1102","IL17D",0.0313427272125871,0.00515294195686759,1.19623403994106e-09,0.877640718750363,FALSE,4,0.0359280224737363,0.0293330740865904,0.220639364693012,1
"606","Chronic kidney disease","ieu-a-1102","CCL15",0.0331668192761668,0.00545829253134443,1.2420134317662e-09,2.6358240133865e-07,FALSE,4,0.144239857165412,0.0436099807207399,0.000941338992034437,0.522134365717242
"607","Chronic kidney disease","ieu-a-1102","CD48",0.0335737723143637,0.00554241386585114,1.39615911649579e-09,0.00428088649558489,FALSE,4,0.114628676338766,0.027827169094665,3.8001215004294e-05,1
"608","Chronic kidney disease","ieu-a-1102","CRIP2",0.0315041558158775,0.00521845548720887,1.58587025371109e-09,0.232987988630699,FALSE,4,0.0811047815012146,0.0412582265854069,0.049323511298224,1
"609","Chronic kidney disease","ieu-a-1102","MAD1L1",0.0314988603720067,0.00523048718925564,1.73891436246198e-09,0.000158367790605961,FALSE,4,0.144952597984645,0.0295745817504241,9.52258415698322e-07,1
"610","Chronic kidney disease","ieu-a-1102","PLA2G1B",0.0329905821350674,0.0055047954469343,2.07989587436124e-09,0.0016440750592272,FALSE,4,0.138882518163764,0.0331846659564835,2.84988687799704e-05,1
"611","Chronic kidney disease","ieu-a-1102","KIRREL2",0.0335033497503782,0.00561781046198953,2.4897989527558e-09,0.0646036665871125,FALSE,4,0.14988198938813,0.0627246947481236,0.0168703490641788,1
"612","Chronic kidney disease","ieu-a-1102","DKK4",0.032970238668461,0.00552910670347423,2.50077558085279e-09,0.0478352341879221,FALSE,4,0.119417390278473,0.0433347011919663,0.00585668759179451,1
"613","Chronic kidney disease","ieu-a-1102","SIRPB1",0.0325982000993049,0.00547262964533513,2.60113393072911e-09,4.64720241189052e-09,FALSE,4,0.17733537116402,0.0443464592011193,6.36477716908391e-05,0.554634966352142
"614","Chronic kidney disease","ieu-a-1102","FCER2",0.0328186434438763,0.00552943910996191,2.9624179719484e-09,0.260566290057366,FALSE,4,0.0657176432407077,0.0287146171214375,0.0220998284051278,1
"615","Chronic kidney disease","ieu-a-1102","FOLR2",0.0319295480038802,0.00538976230188485,3.17001926595725e-09,0.0106213581046178,FALSE,4,0.134829032399789,0.0399128347251496,0.000729919552976401,1
"616","Chronic kidney disease","ieu-a-1102","SIGLEC10",0.0327617636243161,0.00553771502936252,3.32812003889257e-09,0.00192825848415514,FALSE,4,0.130299254699444,0.030961566488003,2.57163312472528e-05,1
"617","Chronic kidney disease","ieu-a-1102","CD4",0.0321182869535143,0.00544082260468571,3.59923971886854e-09,0.00594937940981821,FALSE,4,0.113439528805664,0.0290604169022927,9.47820000282759e-05,1
"618","Chronic kidney disease","ieu-a-1102","PRSS8",0.0298486243326465,0.00506078573961397,3.71407762508103e-09,0.0635421578288866,FALSE,4,0.0826821166389127,0.0280225379441111,0.00317200734707034,1
"619","Chronic kidney disease","ieu-a-1102","TREML2",0.0319070715213879,0.00540998227034657,3.71846737101427e-09,0.045287872865613,FALSE,4,0.123483095375032,0.045421893148915,0.00655626023084056,1
"620","Chronic kidney disease","ieu-a-1102","CCL16",0.0308571068268577,0.00523602805199182,3.82271091949361e-09,0.0636027656831602,FALSE,4,0.087657378947928,0.0301698588368615,0.00366711352846752,1
"621","Chronic kidney disease","ieu-a-1102","PI3",0.0308349376373936,0.00528223064782912,5.34855762038687e-09,0.0492120063563087,FALSE,4,0.112676903639538,0.041276171121275,0.00633671165722751,1
"622","Chronic kidney disease","ieu-a-1102","TIMP4",0.0306613749916793,0.00528184348323565,6.49205970530041e-09,0.164334935809468,FALSE,4,0.100923385809543,0.0502481453250248,0.0445902157877771,1
"623","Chronic kidney disease","ieu-a-1102","ZBTB17",0.0321000065001127,0.00553152230602817,6.56904763374784e-09,0.0191223707733223,FALSE,4,0.129242543860385,0.0410876545371176,0.00165784895982032,1
"624","Chronic kidney disease","ieu-a-1102","IL2RA",0.0315838262856381,0.00546923112436939,7.77156699838221e-09,0.0508293018354252,FALSE,4,0.14364813033711,0.0601162150833538,0.0168709919811378,0.833533142150714
"625","Chronic kidney disease","ieu-a-1102","TNF",0.0320013683115764,0.00554853297598169,8.11561941965753e-09,1.11822830039085e-27,FALSE,16,0.127576246912756,0.0150093249135829,1.89919039351051e-17,1
"626","Chronic kidney disease","ieu-a-1102","TNF",0.0315137072899001,0.00556975814720822,1.54425125425454e-08,1.11822830039085e-27,FALSE,16,0.127576246912756,0.0150093249135829,1.89919039351051e-17,1
"627","Chronic kidney disease","ieu-a-1102","SCG3",0.0309765897488662,0.00550082383893888,1.8031378433272e-08,3.11773295772613e-05,FALSE,4,0.142469052156205,0.0625628017232739,0.0227732928715621,0.576062807019895
"628","Chronic kidney disease","ieu-a-1102","VMO1",0.0312493409060248,0.00555471426688471,1.86190951234863e-08,0.0188364351218068,FALSE,4,0.104694644509827,0.0307726058469324,0.00066845024996449,1
"629","Chronic kidney disease","ieu-a-1102","HNMT",0.0304853165194758,0.00542654476974913,1.94926955548671e-08,0.0027486698751266,FALSE,4,0.153199108951918,0.0406184157352249,0.000162161040996571,1
"630","Chronic kidney disease","ieu-a-1102","MLN",0.0295324842556312,0.00529930225873576,2.52446035042901e-08,0.000555317649693932,FALSE,4,0.122721032340913,0.0264659057618525,3.53591091609039e-06,1
"631","Chronic kidney disease","ieu-a-1102","CLEC4C",0.030853188286403,0.00556444360456385,2.96658010410152e-08,0.00337533485142061,FALSE,4,0.102595308667397,0.0238334529752772,1.67229803786549e-05,0.999999999999999
"632","Chronic kidney disease","ieu-a-1102","BAMBI",0.030937402244544,0.00561530453709247,3.62583629085425e-08,0.0091383566145519,FALSE,4,0.154839135582934,0.0471967062180922,0.0010354280875514,1
"633","Chronic kidney disease","ieu-a-1102","LTBP3",0.0300070823800412,0.00548826642953019,4.59740795684128e-08,0.691738464822271,FALSE,4,0.0412380715654464,0.0277887574565901,0.137813164188384,1
